1644059538089	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf XXXXXX round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little  village where he had been so often lately was that no one knew who he was.' 0 528 528

1644059538098	PolyGesture	InputEvent	SelectionChanged 453 453

1644059538099	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf XXXXXX round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That XXXXXX is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little  village where he had been so often lately was that no one knew who he was.' 453 6 0

1644059538176	PolyGesture	InputEvent	BeginBatchEdit

1644059539190	PolyGesture	InputEvent	SelectionChanged 400 400

1644059539201	PolyGesture	InputEvent	BeginBatchEdit

1644059539814	PolyGesture	InputEvent	SelectionChanged 399 399

1644059539832	PolyGesture	InputEvent	BeginBatchEdit

1644059540022	PolyGesture	InputEvent	SelectionChanged 398 398

1644059540034	PolyGesture	InputEvent	BeginBatchEdit

1644059540214	PolyGesture	InputEvent	SelectionChanged 397 397

1644059540233	PolyGesture	InputEvent	BeginBatchEdit

1644059540405	PolyGesture	InputEvent	SelectionChanged 396 396

1644059540419	PolyGesture	InputEvent	BeginBatchEdit

1644059540716	PolyGesture	InputEvent	SelectionChanged 341 341

1644059540732	PolyGesture	InputEvent	BeginBatchEdit

1644059540872	PolyGesture	InputEvent	SelectionChanged 290 290

1644059540887	PolyGesture	InputEvent	BeginBatchEdit

1644059541146	PolyGesture	InputEvent	SelectionChanged 289 289

1644059541165	PolyGesture	InputEvent	BeginBatchEdit

1644059541295	PolyGesture	InputEvent	SelectionChanged 288 288

1644059541316	PolyGesture	InputEvent	BeginBatchEdit

1644059541461	PolyGesture	InputEvent	SelectionChanged 287 287

1644059541482	PolyGesture	InputEvent	BeginBatchEdit

1644059541613	PolyGesture	InputEvent	SelectionChanged 286 286

1644059541628	PolyGesture	InputEvent	BeginBatchEdit

1644059541778	PolyGesture	InputEvent	SelectionChanged 285 285

1644059541796	PolyGesture	InputEvent	BeginBatchEdit

1644059541912	PolyGesture	InputEvent	SelectionChanged 284 284

1644059541930	PolyGesture	InputEvent	BeginBatchEdit

1644059542068	PolyGesture	InputEvent	SelectionChanged 283 283

1644059542080	PolyGesture	InputEvent	BeginBatchEdit

1644059542253	PolyGesture	InputEvent	SelectionChanged 282 282

1644059542266	PolyGesture	InputEvent	BeginBatchEdit

1644059542418	PolyGesture	InputEvent	SelectionChanged 281 281
